#SampleID	Metaphlan2_Analysis
d__Bacteria;Chloroflexota;Limnocylindria;Limnocylindrales;CSP1-4;UBA5189;|p__Bacteria;Chloroflexota;Limnocylindria;Limnocylindrales;CSP1-4;UBA5189;|c__Bacteria;Chloroflexota;Limnocylindria;Limnocylindrales;CSP1-4;UBA5189;|o__Bacteria;Chloroflexota;Limnocylindria;Limnocylindrales;CSP1-4;UBA5189;|f__Bacteria;Chloroflexota;Limnocylindria;Limnocylindrales;CSP1-4;UBA5189;|g__Bacteria;Chloroflexota;Limnocylindria;Limnocylindrales;CSP1-4;UBA5189;|s__Bacteria;Chloroflexota;Limnocylindria;Limnocylindrales;CSP1-4;UBA5189;	1
d__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;	1
d__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|p__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;	1
d__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|p__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|c__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;	1
d__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|p__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|c__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|o__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;	1
d__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|p__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|c__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|o__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|f__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;	1
d__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|p__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|c__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|o__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|f__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|g__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;	1
d__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|p__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|c__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|o__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|f__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|g__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;|s__Bacteria;Chloroflexota;Limnocylindria;P2-11E;P2-11E;3-1-20CM-2-70-9;	1
d__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;	1
d__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|p__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;	1
d__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|p__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|c__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;	1
d__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|p__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|c__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|o__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;	1
d__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|p__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|c__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|o__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|f__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;	1
d__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|p__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|c__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|o__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|f__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|g__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;	1
d__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|p__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|c__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|o__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|f__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|g__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;|s__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;;	1
d__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;	1
d__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|p__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;	1
d__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|p__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|c__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;	1
d__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|p__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|c__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|o__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;	1
d__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|p__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|c__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|o__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|f__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;	1
d__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|p__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|c__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|o__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|f__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|g__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;	1
d__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|p__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|c__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|o__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|f__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|g__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;|s__Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01;JACDBZ01;	1
d__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;	1
d__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|p__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;	1
d__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|p__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|c__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;	1
d__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|p__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|c__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|o__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;	1
d__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|p__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|c__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|o__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|f__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;	1
d__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|p__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|c__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|o__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|f__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|g__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;	1
d__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|p__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|c__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|o__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|f__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|g__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;|s__Bacteria;Cyanobacteriota;Vampirovibrionia;Obscuribacterales;Obscuribacteraceae;CAJCHQ01;	1
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;	1
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;	1
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|c__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;	1
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|c__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|o__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;	1
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|c__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|o__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|f__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;	1
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|c__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|o__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|f__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|g__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;	1
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|c__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|o__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|f__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|g__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;|s__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;;	1
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;	2
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;	2
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|c__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;	2
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|c__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|o__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;	2
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|c__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|o__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|f__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;	2
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|c__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|o__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|f__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|g__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;	2
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|c__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|o__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|f__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|g__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;|s__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;Binatus;	2
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;	1
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;	1
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|c__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;	1
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|c__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|o__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;	1
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|c__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|o__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|f__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;	1
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|c__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|o__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|f__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|g__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;	1
d__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|p__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|c__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|o__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|f__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|g__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;|s__Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;JAKAVN01;	1
d__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;	1
d__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|p__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;	1
d__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|p__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|c__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;	1
d__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|p__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|c__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|o__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;	1
d__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|p__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|c__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|o__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|f__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;	1
d__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|p__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|c__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|o__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|f__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|g__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;	1
d__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|p__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|c__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|o__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|f__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|g__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;|s__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA2174_A;SpSt-501;	1
d__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;	1
d__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|p__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;	1
d__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|p__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|c__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;	1
d__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|p__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|c__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|o__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;	1
d__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|p__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|c__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|o__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|f__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;	1
d__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|p__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|c__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|o__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|f__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|g__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;	1
d__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|p__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|c__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|o__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|f__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|g__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;|s__Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;UBA5852;UBA5852;	1
d__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;	2
d__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|p__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;	2
d__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|p__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|c__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;	2
d__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|p__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|c__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|o__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;	2
d__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|p__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|c__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|o__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|f__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;	2
d__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|p__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|c__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|o__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|f__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|g__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;	2
d__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|p__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|c__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|o__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|f__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|g__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;|s__Bacteria;Dormibacterota;Dormibacteria;CF-121;CF-121;CF-13;	2
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;	3
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;	3
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|c__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;	3
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|c__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|o__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;	3
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|c__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|o__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|f__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;	3
